start	end	text
3541240	3542900	今日はちょっとその言葉使ってなかったですけど
3542900	3546420	冒険モードっていう言葉とセットで使うんですね
3548420	3550080	冒険モードっていう言葉は
3550660	3553520	私光依存が止まらないっていう本の中で使ったことなんで
3553520	3556080	それとご対になるのが防御モードっていう
3558660	3561780	これは神経科学的な脳の状態で言ったときに
3561780	3562880	防御モードっていうのは
3562880	3565360	変動体っていうところが中心となっているような
3565360	3566800	危機対応モードですね
3566800	3570880	人間の天敵に襲われたときの動物の反応みたいな感じで
3570880	3572460	戦うか逃げるかみたいな感じ
3572460	3575180	これはこれで人間の行動を促進しますと
3576180	3577580	防御モード以外の
3577580	3580800	人間の行動を促進するモードっていうものの
3580800	3582780	他にこの2つだけではないんですけど
3582780	3586180	有力なものに私が冒険モードって呼んでるものがあって
3586520	3590500	こっち側はベースとしてドーパミンシステム由来の
3591020	3595200	ドーパミンシステム由来の人間の行動のモードみたいなことを
3596020	3597400	イメージしてるんですね
3600320	3602020	この2つだけではないにしても
3602020	3605280	人間が行動するときって大枠この2つか
3605280	3607700	もしくは完全に習慣された行動かなので
3607700	3609620	この2つで考えたときに
3609620	3611520	今の教育っていうのはこの防御モードを
3611520	3613280	人間の行動の権利として
3613280	3615180	危機感煽ってやらせたりとか
3615180	3616440	叱ってやらせたりとかっていう
3616440	3618080	子どもを危機状態にして
3618080	3621060	大人の思い通りにするみたいな感じのことが
3621360	3624440	圧倒的に多いという感じなんです
3626200	3628500	この状態にまみれてしまって
3628500	3629920	慣れきってしまった子たちは
3631000	3633500	いわゆる学習性無力感って言ったりするんですけども
3634100	3635640	無力化された状況になって
3635640	3638020	逆に指示されてもらわないと
3638020	3640440	何していいか分かんないみたいな感じになっていってしまうよね
3640440	3643740	切り替えようってなった時に何を目指すんですか
3643740	3646680	っていう時に起こってくるのが冒険モード
3647380	3648180	という風に
3648700	3652580	ドパミンシステムっていうのはやりたいとか欲しいとか
3652580	3653780	っていう欲求ですね
3653780	3659780	ワクワクするような心理的な状況をベースに
3659780	3662560	しかもすぐ手に入らないものですね
3662560	3663560	すぐには手に入らないもの
3663560	3665860	今すぐ食べれるものに対してドパミンは出ないですね
3666440	3668020	ちょっと待たなくちゃいけないとか
3668020	3669700	ちょっと取りに行かなくちゃいけない
3669700	3672400	ちょっと先の未来に対して
3672400	3673540	ワクワクをしながら
3673540	3676040	もっと言うとすぐには手に入らないから
3676040	3677640	試行錯誤しなくちゃいけない状態
3678600	3681080	これいう状態になっているときの
3681080	3682160	行動のことを
3682160	3684200	冒険モードっていう風に言っていて
3685500	3686680	冒険モードの方が
3686680	3688680	人は学ぶよねっていうのが
3688680	3690140	基本スタンスなんですよね
3691020	3692620	じゃあ人間は冒険モードと
3692620	3694160	防御モードを切り分けていく
3694160	3696260	どこに違いがあるんだっていうと
3696960	3698900	それが今先ほどお話していた
3698900	3700180	自己決定なんですよ
3701400	3702240	人間は
3702240	3704540	自分が自己決定していないものに対して
3704540	3706820	冒険モードに入ることってまずないんですよ
3707320	3710060	この3年続いている
3710640	3712280	視聴者さんも獲得している
3712280	3714040	ティーチャーティーチャーという番組も
3714040	3715260	もし皆さんが
3716400	3717940	指示命令のことに
3717940	3719160	やりなさいと
3719160	3721260	週に1回収録をして
3722220	3723380	指示命令で
3723380	3726020	しかも防御モードを
3726360	3726760	なんかこう
3727520	3729440	なんかをちらつかされながらですね
3730380	3732140	防御モード満開でやってたら
3732140	3733100	続かないじゃないですか
3733100	3734000	続かないし
3735320	3738360	続いたとしても今みたいなクオリティでできるはずがないわけじゃないですか
3739140	3739420	それは
3739420	3741520	皆さんお二人のとっての
3741520	3743700	冒険モードでちょっとワクワクしながら
3743700	3745020	うまくいかないことがあったとしても
3745020	3747020	試行錯誤しながら
3747020	3748580	ちょっとドバミン出しながらですね
3748580	3750380	やっておられるから続いてるわけですよね
3752120	3752400	なので
3752980	3754180	どちらかというと
3754780	3755820	先ほどの私で
3755820	3757820	自己決定が大事って話は
3757820	3758980	話してたんですけど
3758980	3762420	私が見てるのは自己決定したかどうかっていうところというよりかは
3763180	3764780	うちの息子もそうですけど
3764780	3766480	その子がどういうモードで
3766480	3768340	今動いてるかなっていうことなんですよ
3768880	3769240	なるほど
3770800	3772040	勉強するにしても
3772040	3772780	一つにしても
3772780	3776580	それは家庭の状況次第では防御モードですることだってありますよね
3776580	3777820	親にこういうこと言われるから
3777820	3779720	うるさいからやろうみたいな防御モードで
3779720	3781220	勉強することもあるけども
3781840	3782560	ちょっとこう
3783900	3785240	これできるようになりたいな
3785240	3786880	この単元ちょっとおもろいなとか
3786880	3789500	って思いながらワクワクしながら冒険モードでやることもあって
3789960	3791200	そこを見てますね
3792240	3792560	なるほど
3794140	3796100	冒険モードになってきてるな
3796100	3797660	っていうのを見てる
3797660	3798400	そうです
3800720	3801720	理解してきた
3802320	3804540	この冒険モードっていうのが
3805300	3807540	いきなり大きな冒険モードを求めると
3807540	3809240	大人が求めると
3809240	3810180	すごい大変なので
3810180	3812060	ちっちゃなちっちゃな冒険モード
3814140	3816100	うちの息子なんかで覚えてるのは
3816620	3819520	一時期息子がラピュタパンって分かります?
3819640	3820920	目玉焼きのったパン
3820920	3823320	食パンに目玉焼きのったパン
3824060	3824940	映画のラピュタ
3824940	3826660	そういうことですね映画に出てくる
3826660	3829140	だから美味しそうに食べるんですけど
3830400	3832440	ラピュタパンって我が家で呼んでるんですけど
3832440	3833840	あれにハマって
3833840	3834920	また小さい時ですよ
3834920	3836380	未就学児の時
3836960	3837720	小学生
3840960	3844280	一時目玉焼きを作ってくれみたいな感じで
3844280	3846280	言われることが多かったんですけど
3846280	3848140	確かちょっと手が離せなかった時に
3848880	3850280	ちょっとお父さん手離せへんから
3850280	3852220	一回自分でやってみって言ったんですよね
3852780	3854420	その時に初めて息子は
3855220	3857420	卵を割って目玉焼きを作るっていうのを
3857420	3858880	自分が食べたいから
3859300	3860700	ちょっと試行錯誤しながら
3860700	3863140	一個ぐらい卵を無駄にしながらやった
3863680	3864880	記憶があるんですけど
3865600	3866820	これがだからある種の
3868640	3869700	冒険モードじゃないですか
3869700	3870680	冒険モードですね
3871220	3871540	なるほど
3872720	3874340	ちょっとうまくいかないかもしれないけど
3874340	3875540	ちょっとやってみるみたいな
3875540	3877380	やらないっていう選択肢もあるんだけども
3877380	3878320	やってみるみたいな
3879880	3881660	こういうことの日々の積み重ねって
3881660	3883260	すごく大きいなと思ってまして
3884440	3886000	だいぶ解像度上がったな
3886000	3886640	ありがとうございます
3886640	3888400	自己決定の大事さと同時に
3888940	3892160	中盤に話してくださった環境の調整とか
3892160	3894220	家族会議でのあり方とかも
3894220	3896580	含めてあるんだろうなってことがあって
3896580	3898780	かなり自分の中で現実を見読ました
3899260	3900220	話になりました
3900660	3901020	ありがとうございます
3902620	3902980	ありがとうございました
3905200	3906740	最後にリスナーさんに
3906740	3908520	伝えたいこととかありますか
3908920	3910520	難しい問いですみません
3912140	3913860	もういっぱい伝えきった後だけど
3913860	3916760	伝えきった後に謎のボールを最後投げて
3916760	3917360	そうですね
3920720	3922480	なんか今日私が
3922480	3923980	お話ししてることっていうのは
3924760	3926540	テクニカルな話も
3926540	3928500	含みますけどどっちかっていうと
3929300	3930820	日々の生活で
3930820	3932540	子供を見ていく
3932540	3934340	眼差しの軸
3934340	3935500	みたいなものというか
3937260	3937660	そうですね
3941000	3941800	そういう
3941800	3944320	水準の話をさせていただいたかな
3944320	3945540	っていう風に思っていて
3946480	3948180	これって何で大事かっていうと
3948180	3949880	私もこんな偉そうに話をしてますけど
3949880	3951520	日々ってやっぱ揺れるじゃないですか
3951520	3953100	いろんな状況が変わっていくし
3953100	3954740	子供の状況も変わっていくし
3954740	3955640	ってなった時に
3956140	3958520	ふと立ち返る軸みたいなものって
3958520	3960380	すごく大事だなと思っていて
3961020	3963400	それが例えば先ほど私が話した
3963400	3964960	私の場合だったら
3966280	3967820	子供に対してだったら
3967820	3970280	子供がどういうモードでいるかなっていう
3970280	3972980	今日1日5件モードでいる時間ってあったのかな
3972980	3974160	とかっていう風な
3974160	3977100	この軸に毎回返ってくることで
3977100	3978560	自分がブレずにいれるとか
3980420	3982160	ある種の変化に対して
3982820	3984740	自分なりのスタンスで立っていられる
3984740	3987360	みたいなことってあると思っていて
3988360	3990300	私が今日お話ししたことを
3990300	3992240	皆さんの軸として取り入れるかどうかは
3992240	3993980	また別の話でいいと思うんですよね
3993980	3995660	取り入れるところは取り入れていただいていいし
3995660	3997720	ムラなことを言うことはちょっと違うなと思ったら
3997720	3998760	それでもいいと思うんですけど
3999260	4001080	とにかくこうやってこういう
4001640	4004320	ポッドキャストを聞いておられるような
4004320	4005980	勉強熱心な方だといろんな人から
4005980	4008000	そういういろんな考え方を
4008000	4009200	摂取しておられると思うので
4010160	4011720	そういう考え方の中から
4011720	4014060	自分がすごくしっくりくる軸みたいなものを
4014640	4015540	持っていただいて
4016120	4017540	そこに立ち返りながら
4017980	4020280	日々の子どもたちとの
4020280	4021920	関わりの悩みみたいなものを
4022880	4024180	向き合っていただくと
4024180	4025840	いいのかなっていうふうには
4025840	4027200	思っております
4028200	4028820	分かりました
4028820	4029360	ありがとうございました
4031620	4031940	ありがとうございました
4033160	4035660	確実に僕の中の軸の大きな一つに
4036200	4037220	なりましたありがとうございます
4038240	4038700	ありがとうございました
4040000	4040460	ありがとうございました
4042060	4043600	めっちゃおもろかったです
4043600	4044280	ありがとうございました
4046140	4047060	結局
4047060	4049960	結構長くしゃべりましたね
4050500	4051220	本当ですね
4051220	4052960	めっちゃいっぱい質問で
4052960	4054560	答えてもらったありがとうございました
4056300	4058080	めっちゃおもろかったな
