start	end	text
3160320	3162500	膝の上で息子を抱えて
3162500	3164060	一緒に絵本を読みながら
3164060	3166640	だるまさんが転んだって一緒に転ぶ
3166640	3169300	みたいな絵本でしたね
3169300	3172000	ああいう体験セットなのはすごいよね
3172000	3177980	確かに遊び心あるって思うと絵本ちょっとまた自分の中での魅力が増してきたな
3177980	3180160	絵本コーナー行ってみよう今度は
3180160	3183840	いつもあのスタイアでねうろうろしてる新書ばっか見てるけど
3183840	3185120	絵本コーナー行くわ次
3185120	3186000	行きましょう
3186000	3187100	絵本コーナー行きます
3187100	3190320	で次面白そうな絵本あったらお伝えします
3190320	3192500	ありがとうございます質問いただいて
3192500	3192940	ナミカズさん
3192940	3194160	はい
3194160	3196840	という感じでした1時間ぐらいかな
3196840	3198740	楽しかった皆さん質問ありがとうございました
3198740	3201600	これは1話で
3201600	3202920	出し切りましょう
3202920	3206060	後半雑談ばっかになっちゃったので
3206060	3207520	聞いてください
3207520	3208220	ありがとうございました
3208220	3209060	こういう質問
3209060	3212140	楽しいのでありがとうございます
3212140	3213460	ぜひ送ってください
3213460	3215580	ではハッシュタグ
3215580	3216900	ティーチャーティーチャーカタカナで
3216900	3219740	ぜひXポストやお便りお願いします
3219740	3221620	ティーチャーティーチャー村にも
3221620	3222840	ぜひご参加ください
3222840	3224860	盛り上がっております
3224860	3226640	それではまた
3228740	3258720	ご視聴ありがとうございました
